name,price,first_name,last_name,above_100
Thomas Maldonado,210.4936581,Thomas,Maldonado,true
Darrell Cruz,170.6959452,Darrell,Cruz,true
Samuel Gamble,290.1099943,Samuel,Gamble,true
April Sanchez,102.8351234,April,Sanchez,true
David Lee,195.6380897,David,Lee,true
Mark Mejia,173.3984404,Mark,Mejia,true
Nicholas Wright,227.7511124,Nicholas,Wright,true
Christine Hartman,234.5346037,Christine,Hartman,true
Janet Hill,286.8428279,Janet,Hill,true
Stephanie Jenkins DDS,260.1018091,Stephanie,Jenkins DDS,true
Mark Walker,45.77623322,Mark,Walker,false
Timothy Dominguez,265.5623076,Timothy,Dominguez,true
Leslie Gonzalez,104.2987158,Leslie,Gonzalez,true
Holly Hayes,285.3167468,Holly,Hayes,true
Shannon Long,222.0673193,Shannon,Long,true
Jermaine Hardy,284.016214,Jermaine,Hardy,true
Billy Thomas,27.27240575,Billy,Thomas,false
Donna Terry,53.96477596,Donna,Terry,false
Jaclyn Chapman,88.93037911,Jaclyn,Chapman,false
Jasmine Cox,151.4569239,Jasmine,Cox,true
Elizabeth Hart,38.68523088,Elizabeth,Hart,false
Meagan Evans,272.1712792,Meagan,Evans,true
Peter Sanchez,247.0602127,Peter,Sanchez,true
Dana Thomas,37.55489655,Dana,Thomas,false
Teresa Mitchell,231.9671744,Teresa,Mitchell,true
Jacob Owen,49.72549797,Jacob,Owen,false
Shane Torres,149.5737923,Shane,Torres,true
John White,77.22075242,John,White,false
Kelsey Martinez,170.0811675,Kelsey,Martinez,true
Janice Perez,24.59091168,Janice,Perez,false
James Villanueva,111.5952386,James,Villanueva,true
Courtney Hill,6.800844262,Courtney,Hill,false
Melissa Sheppard,123.7519935,Melissa,Sheppard,true
Stephen White,67.51070528,Stephen,White,false
Lisa Coleman,181.6647198,Lisa,Coleman,true
Jason Wade,146.2111588,Jason,Wade,true
Erik Davis,94.92569272,Erik,Davis,false
Daniel Lewis,277.7485292,Daniel,Lewis,true
Robert Fields,16.37108763,Robert,Fields,false
Anthony Shelton,202.2632792,Anthony,Shelton,true
Peter Peterson,234.8693175,Peter,Peterson,true
Terrence Bradford,254.5353893,Terrence,Bradford,true
Matthew Nguyen,47.23286495,Matthew,Nguyen,false
Carla Martinez,256.6695396,Carla,Martinez,true
Eric West,77.79960818,Eric,West,false
Holly Wade,260.2171145,Holly,Wade,true
Andrea Ward,50.27717472,Andrea,Ward,false
Hannah Miller,223.6212889,Hannah,Miller,true
Kimberly Watkins,257.0239545,Kimberly,Watkins,true
Mark Cherry,98.31182013,Mark,Cherry,false
Mary Randolph,214.9546964,Mary,Randolph,true
John Smith,294.2648213,John,Smith,true
Katherine Frazier,34.99886485,Katherine,Frazier,false
Matthew Carey,191.4857475,Matthew,Carey,true
Sean Burgess,258.5043923,Sean,Burgess,true
Kelli Turner,95.2135178,Kelli,Turner,false
Beth Davis,34.80998376,Beth,Davis,false
Robert Terrell,225.9658712,Robert,Terrell,true
Taylor Ochoa,104.6704332,Taylor,Ochoa,true
John Vasquez,108.0586544,John,Vasquez,true
Peter Castillo,66.74884988,Peter,Castillo,false
Samantha Aguilar,250.0921613,Samantha,Aguilar,true
Tyler Daugherty,20.54925846,Tyler,Daugherty,false
Michael Lee,206.7975748,Michael,Lee,true
Destiny Black,81.46505362,Destiny,Black,false
Mrs. Stephanie Mitchell,9.182266696,Mrs.,Stephanie Mitchell,false
Phillip Mckenzie,87.42143441,Phillip,Mckenzie,false
Patrick Carter,255.5657465,Patrick,Carter,true
Matthew Mccall,297.2237005,Matthew,Mccall,true
Mrs. Misty Ramsey,4.357155154,Mrs.,Misty Ramsey,false
Valerie Clark,46.47167637,Valerie,Clark,false
Michael Matthews,206.7506035,Michael,Matthews,true
Laura Garrett,107.2507587,Laura,Garrett,true
David Young,55.31246503,David,Young,false
Ryan Jones,138.2401887,Ryan,Jones,true
Sean Mcdonald,243.0893356,Sean,Mcdonald,true
Seth Lopez,204.9479853,Seth,Lopez,true
Daniel Hickman,94.57711685,Daniel,Hickman,false
Robin Graves,226.5276903,Robin,Graves,true
Brian Rodriguez,14.27094221,Brian,Rodriguez,false
Rebecca Stevenson,123.7408357,Rebecca,Stevenson,true
Michaela Taylor,203.3017015,Michaela,Taylor,true
Erin King,164.6932972,Erin,King,true
Jennifer Hale,100.7080296,Jennifer,Hale,true
Jennifer Williams,227.2308984,Jennifer,Williams,true
Sharon Webster,51.55698968,Sharon,Webster,false
Evelyn Adams,287.9265004,Evelyn,Adams,true
Melissa Mclean,291.9315132,Melissa,Mclean,true
Sean Martinez,190.0703558,Sean,Martinez,true
Nancy Williams,83.32900671,Nancy,Williams,false
Cheryl Richards,273.5303346,Cheryl,Richards,true
Eduardo Martinez,222.7764247,Eduardo,Martinez,true
Michael Stephens,257.9567815,Michael,Stephens,true
Kimberly Noble,83.59244384,Kimberly,Noble,false
Matthew Williams,71.38662332,Matthew,Williams,false
Jason Pham DVM,218.0846739,Jason,Pham DVM,true
Mrs. Kristen Smith,155.6247878,Mrs.,Kristen Smith,true
Steven Lawrence,69.32352649,Steven,Lawrence,false
Paul Jacobs,167.0160187,Paul,Jacobs,true
Sara Bradley,253.480513,Sara,Bradley,true
Daniel Craig,138.1661193,Daniel,Craig,true
Christina Navarro,67.41097356,Christina,Navarro,false
Adam Murray,87.83119132,Adam,Murray,false
Kendra Floyd,71.46870255,Kendra,Floyd,false
Derek Carter,170.7240111,Derek,Carter,true
Billy Stanley,269.7916179,Billy,Stanley,true
Cassandra Evans,254.7126821,Cassandra,Evans,true
Jason Phillips,22.62397438,Jason,Phillips,false
Dustin Hernandez,275.6218974,Dustin,Hernandez,true
Frank Bright,294.4558286,Frank,Bright,true
Angela Tucker,184.2201209,Angela,Tucker,true
Emily Wallace,193.9826936,Emily,Wallace,true
Megan Figueroa,39.3923425,Megan,Figueroa,false
James Sherman,66.91902542,James,Sherman,false
Margaret Jacobs,202.824745,Margaret,Jacobs,true
Lori Gonzales,53.29813449,Lori,Gonzales,false
Brian Johnson,37.1747744,Brian,Johnson,false
Thomas Atkins,49.27403184,Thomas,Atkins,false
Linda Diaz,176.150284,Linda,Diaz,true
Jeffery Freeman,281.5264164,Jeffery,Freeman,true
Angela Martin,219.9420069,Angela,Martin,true
Jeremy Wilson,.029835416,Jeremy,Wilson,false
John Holland,138.4307779,John,Holland,true
John Kim,164.6080624,John,Kim,true
Dakota Greene,62.91608407,Dakota,Greene,false
Shirley Cline,54.78392489,Shirley,Cline,false
Wendy Murphy,245.1789281,Wendy,Murphy,true
Richard Jones,144.2647572,Richard,Jones,true
John Nguyen,276.2868597,John,Nguyen,true
Theresa Moran,298.195593,Theresa,Moran,true
Rebecca Christensen,277.4598941,Rebecca,Christensen,true
Daniel Bird,201.0109313,Daniel,Bird,true
Derek Jones,77.67873924,Derek,Jones,false
Tracy Williams,104.3004738,Tracy,Williams,true
Joshua Young,83.56359155,Joshua,Young,false
Pamela Clements,212.9839496,Pamela,Clements,true
Jared Watson,71.23465669,Jared,Watson,false
Dr. Thomas Campbell MD,246.6624947,Dr.,Thomas Campbell MD,true
Robert Morris,99.09374401,Robert,Morris,false
Maria Wallace,122.5676727,Maria,Wallace,true
Miss Meagan Brown,31.33352755,Miss,Meagan Brown,false
Thomas Burke,88.26128869,Thomas,Burke,false
Jamie Avila,65.74925169,Jamie,Avila,false
Benjamin Sanchez,30.76415227,Benjamin,Sanchez,false
Makayla Gibson,280.8317366,Makayla,Gibson,true
Olivia Little,25.49903511,Olivia,Little,false
Michael Knight,231.2226525,Michael,Knight,true
Amy Huffman,110.9082825,Amy,Huffman,true
John Martinez,106.8635524,John,Martinez,true
Jordan Chang,122.6339418,Jordan,Chang,true
Ryan Carpenter,124.1593153,Ryan,Carpenter,true
Mary Simmons,182.6302267,Mary,Simmons,true
Jonathan Bender,131.4553576,Jonathan,Bender,true
Dr. Jorge Ross,27.77878665,Dr.,Jorge Ross,false
Adrian Wright,94.12946526,Adrian,Wright,false
Dr. Lisa Merritt,250.6473481,Dr.,Lisa Merritt,true
Robert Murray,117.0024227,Robert,Murray,true
Lori Cantu,162.4792252,Lori,Cantu,true
Emma Burgess,70.63762139,Emma,Burgess,false
David Peterson,150.7444779,David,Peterson,true
Michael Dean,17.64192503,Michael,Dean,false
Leslie Valdez,166.4180965,Leslie,Valdez,true
James Tran,163.8516745,James,Tran,true
David Blackwell,222.091393,David,Blackwell,true
Brandi Vazquez,107.4489254,Brandi,Vazquez,true
Larry Dillon,144.2092941,Larry,Dillon,true
Dr. Steven Wolfe,272.7713019,Dr.,Steven Wolfe,true
Edwin Ferguson,233.3239715,Edwin,Ferguson,true
Sylvia Kelly,9.728770867,Sylvia,Kelly,false
Sandra Acosta,295.8603685,Sandra,Acosta,true
Lori Robinson,123.3599403,Lori,Robinson,true
Heather Glass,149.8567324,Heather,Glass,true
Connor Ortiz,123.1597329,Connor,Ortiz,true
Anna Sanchez,147.223699,Anna,Sanchez,true
Joseph Anderson,235.9621587,Joseph,Anderson,true
Daniel Martinez,234.1251341,Daniel,Martinez,true
Jennifer Lutz,133.7514086,Jennifer,Lutz,true
Todd Ware,249.9434311,Todd,Ware,true
Kristina Becker,38.78643125,Kristina,Becker,false
Matthew Brown,51.44266605,Matthew,Brown,false
Casey Gonzalez,256.7134686,Casey,Gonzalez,true
Tony Nichols,188.1164447,Tony,Nichols,true
Taylor Bruce,157.0873757,Taylor,Bruce,true
Levi Daniels,171.3137273,Levi,Daniels,true
Kelly Hall,94.06369019,Kelly,Hall,false
Rebecca Ruiz,147.1208853,Rebecca,Ruiz,true
Melissa Nguyen,217.7422448,Melissa,Nguyen,true
Brian Ryan,52.63615743,Brian,Ryan,false
Pam King,73.56157369,Pam,King,false
Paul Schneider,158.7509935,Paul,Schneider,true
Beth Hooper,210.020793,Beth,Hooper,true
Kimberly Smith,100.2765336,Kimberly,Smith,true
Kyle Atkins,220.3254636,Kyle,Atkins,true
Vanessa Zamora,274.8929551,Vanessa,Zamora,true
Derrick Liu,20.52289207,Derrick,Liu,false
Ryan Lawrence,173.7814374,Ryan,Lawrence,true
Robert Kelly,214.1399887,Robert,Kelly,true
Evan Mills,186.2733144,Evan,Mills,true
Richard Joseph,222.8912399,Richard,Joseph,true
William Allen,88.30391475,William,Allen,false
Wesley Jackson,248.1262062,Wesley,Jackson,true
Scott Jenkins,255.5120112,Scott,Jenkins,true
Mathew Mitchell,30.87279374,Mathew,Mitchell,false
Carrie Williams,165.4031514,Carrie,Williams,true
Mark Rivera,218.4303481,Mark,Rivera,true
Michael Deleon,216.0516157,Michael,Deleon,true
Kelly Garcia,207.4990817,Kelly,Garcia,true
Tammy Cook,49.37121772,Tammy,Cook,false
Mary Bradford,89.16975595,Mary,Bradford,false
Nicole Ramsey,11.79982443,Nicole,Ramsey,false
Jill Giles,126.1211441,Jill,Giles,true
Michael Ortiz,77.73457941,Michael,Ortiz,false
Cheryl Alvarez,156.4129009,Cheryl,Alvarez,true
Heather Flores,261.7760641,Heather,Flores,true
Andrew Roberts,88.04939518,Andrew,Roberts,false
Sheila Bell,223.3242531,Sheila,Bell,true
James Cabrera,264.1622182,James,Cabrera,true
Crystal Briggs,67.479351,Crystal,Briggs,false
Joseph Russell,71.90455869,Joseph,Russell,false
Julie Lewis,99.91403488,Julie,Lewis,false
Rebecca Green,107.3638192,Rebecca,Green,true
Aaron Kerr,56.44951929,Aaron,Kerr,false
Samantha Hodges,192.4570911,Samantha,Hodges,true
Eileen Rivera,166.230344,Eileen,Rivera,true
Sarah Holland,99.11927662,Sarah,Holland,false
Anita Armstrong,255.8518534,Anita,Armstrong,true
Brenda Cox,268.020682,Brenda,Cox,true
Miranda Elliott,155.7675122,Miranda,Elliott,true
Cameron Fowler,3.259515295,Cameron,Fowler,false
Timothy Martinez,169.7129372,Timothy,Martinez,true
Scott Webb,69.81519471,Scott,Webb,false
Susan Campos,91.62696793,Susan,Campos,false
Robert Mcintosh,115.505771,Robert,Mcintosh,true
Ashley Hanson,17.13682586,Ashley,Hanson,false
Loretta Thomas,136.4436312,Loretta,Thomas,true
Michael Arnold MD,191.0647946,Michael,Arnold MD,true
Cindy Gomez,298.7563977,Cindy,Gomez,true
Mariah Perez,182.9835548,Mariah,Perez,true
James Mcdowell,185.4113069,James,Mcdowell,true
Deanna Lee,243.3556466,Deanna,Lee,true
Tammy Smith,5.66880206,Tammy,Smith,false
Kristine Castillo,135.6683205,Kristine,Castillo,true
Thomas Walsh,269.0590456,Thomas,Walsh,true
John Lynch,285.4239821,John,Lynch,true
Timothy Sullivan,178.2056293,Timothy,Sullivan,true
David Jones,219.9471707,David,Jones,true
Austin Reynolds,230.2905753,Austin,Reynolds,true
Joseph Taylor,250.8302227,Joseph,Taylor,true
Amanda Bishop,146.7499559,Amanda,Bishop,true
Michelle Roman,211.3322444,Michelle,Roman,true
Brandy Mcdonald,20.81430736,Brandy,Mcdonald,false
Colleen Lynch,293.5724407,Colleen,Lynch,true
Jesse Lloyd,192.1219053,Jesse,Lloyd,true
Stephanie Berry,180.9707421,Stephanie,Berry,true
Michele Sandoval,240.716459,Michele,Sandoval,true
Brenda Rojas,53.00332161,Brenda,Rojas,false
John Boyd,275.2955256,John,Boyd,true
Kelly Dawson,198.5060827,Kelly,Dawson,true
Danielle Nguyen,82.0822973,Danielle,Nguyen,false
Michelle Martinez,32.61847953,Michelle,Martinez,false
Sabrina Reid,81.24100275,Sabrina,Reid,false
Mrs. Jennifer Murphy DVM,128.0813752,Mrs.,Jennifer Murphy DVM,true
Jason Williams,142.3412262,Jason,Williams,true
Amy Love,170.6999593,Amy,Love,true
Russell Chandler,277.8980527,Russell,Chandler,true
Jermaine Terry,163.436282,Jermaine,Terry,true
Shawn Guzman,55.66180515,Shawn,Guzman,false
Jacqueline Marks,71.18069715,Jacqueline,Marks,false
Steven Sullivan,123.0591371,Steven,Sullivan,true
Deborah Cardenas,24.53277284,Deborah,Cardenas,false
Suzanne Clarke,98.31470463,Suzanne,Clarke,false
Kathleen Gibson,223.8727143,Kathleen,Gibson,true
Kathleen Gordon,51.14201648,Kathleen,Gordon,false
Robin Rodriguez,26.49741952,Robin,Rodriguez,false
Christine Clark,80.98399333,Christine,Clark,false
John Mays,283.1281847,John,Mays,true
Jessica Cooke,22.64516196,Jessica,Cooke,false
Brian Smith,206.9486207,Brian,Smith,true
Derrick Mendez,178.5914427,Derrick,Mendez,true
Mark Galvan,124.465996,Mark,Galvan,true
Michael Smith,164.7421346,Michael,Smith,true
Jonathan Best,252.27031,Jonathan,Best,true
Linda Mendoza,160.0198665,Linda,Mendoza,true
Michelle Martin,189.0287686,Michelle,Martin,true
Patricia Washington,30.5605215,Patricia,Washington,false
Curtis Burns,203.4515772,Curtis,Burns,true
Mary Brown,128.4914522,Mary,Brown,true
Brenda Potter,60.24970314,Brenda,Potter,false
Brent Mitchell,105.8411528,Brent,Mitchell,true
Michael Young,249.0618505,Michael,Young,true
William Joyce,166.4238021,William,Joyce,true
Patrick Williams,31.03696847,Patrick,Williams,false
John Lambert,12.8378819,John,Lambert,false
Catherine Wilcox,191.1167166,Catherine,Wilcox,true
Carol Gould,283.1832396,Carol,Gould,true
Michael Gentry,61.78610608,Michael,Gentry,false
Lee Harris II,4.857231672,Lee,Harris II,false
Rachel Ferguson,74.13642797,Rachel,Ferguson,false
Andrew Taylor,131.9419949,Andrew,Taylor,true
Caitlin Murphy,267.3096987,Caitlin,Murphy,true
Andrea Perkins,5.265818762,Andrea,Perkins,false
David Herrera,255.0625337,David,Herrera,true
Timothy Dickerson,54.3216059,Timothy,Dickerson,false
Karen Sanchez,165.4245826,Karen,Sanchez,true
Joseph Flores,254.9324502,Joseph,Flores,true
Henry Williams,75.21829743,Henry,Williams,false
Roberto Valdez,9.642441657,Roberto,Valdez,false
Christine Hayes,168.5212234,Christine,Hayes,true
Rebecca Johnson,178.3574168,Rebecca,Johnson,true
Barbara Johnson,277.4359637,Barbara,Johnson,true
Angela Morgan,127.7032016,Angela,Morgan,true
Michael Marshall,241.7739857,Michael,Marshall,true
James Wolfe,298.3561942,James,Wolfe,true
Shaun Thompson,293.5360311,Shaun,Thompson,true
Christopher Ramirez,105.7068733,Christopher,Ramirez,true
Julie Anderson,164.3018661,Julie,Anderson,true
Jacob Anthony,59.39265938,Jacob,Anthony,false
Earl Hahn,177.4867155,Earl,Hahn,true
Rachel Russell,72.99114391,Rachel,Russell,false
Autumn Pace,173.4469757,Autumn,Pace,true
Katherine Allen,178.5870442,Katherine,Allen,true
Amber Warner,136.9561467,Amber,Warner,true
Bryan Brown,161.9575906,Bryan,Brown,true
Richard Espinoza,92.20418593,Richard,Espinoza,false
Shannon Anderson,22.32744951,Shannon,Anderson,false
Donna Brown,79.77215275,Donna,Brown,false
Bonnie Roberts,130.1003936,Bonnie,Roberts,true
Tony Smith,254.6397941,Tony,Smith,true
John Collier,214.6420089,John,Collier,true
Victoria Carson,102.7485775,Victoria,Carson,true
Robert Barnett,176.3221381,Robert,Barnett,true
Nicholas Thomas,9.484480781,Nicholas,Thomas,false
Christine Armstrong,142.1465946,Christine,Armstrong,true
Tanya Oliver,286.9973042,Tanya,Oliver,true
Brandi Beck,92.52948481,Brandi,Beck,false
Charles Jacobs,284.1336681,Charles,Jacobs,true
Kathryn Phillips,39.5869983,Kathryn,Phillips,false
Samantha Smith,36.46258124,Samantha,Smith,false
Jon Washington,9.489791101,Jon,Washington,false
Joshua Anderson,197.5627742,Joshua,Anderson,true
Audrey Hayes,232.5433017,Audrey,Hayes,true
Courtney Joseph,172.7269564,Courtney,Joseph,true
Anthony Sanders,126.5161007,Anthony,Sanders,true
Bianca Cook,274.3294037,Bianca,Cook,true
Maria Marshall,68.10882134,Maria,Marshall,false
Tamara Evans,107.5612138,Tamara,Evans,true
Robert Miranda,263.0977404,Robert,Miranda,true
Katherine Perez,129.5270021,Katherine,Perez,true
Chelsea Lawrence DVM,71.6038974,Chelsea,Lawrence DVM,false
Thomas Martinez,85.24919003,Thomas,Martinez,false
Dawn Serrano,166.2165092,Dawn,Serrano,true
Brandy Sanders,252.0397379,Brandy,Sanders,true
Kathryn Hernandez,170.1478032,Kathryn,Hernandez,true
Jacob Jones,168.7438319,Jacob,Jones,true
Heather Marquez,286.3515823,Heather,Marquez,true
Jessica Young,35.08443351,Jessica,Young,false
Stephanie Cunningham,215.4501966,Stephanie,Cunningham,true
Nicolas Jackson,131.8493872,Nicolas,Jackson,true
Amanda Oneill,164.666159,Amanda,Oneill,true
Jessica Graham,178.1153781,Jessica,Graham,true
Shelby Woods,272.8810311,Shelby,Woods,true
Adam Gutierrez,72.47623904,Adam,Gutierrez,false
James Hill,93.98502761,James,Hill,false
Elizabeth Sawyer,175.1344131,Elizabeth,Sawyer,true
Brian Harris,65.82287283,Brian,Harris,false
Michael Hughes,221.8351135,Michael,Hughes,true
Ariel Frederick,220.3656963,Ariel,Frederick,true
John Williams,231.2692464,John,Williams,true
Bryan Long,173.7848468,Bryan,Long,true
Evan Perez,123.0594889,Evan,Perez,true
Martin Palmer,165.0097824,Martin,Palmer,true
William Oneal,231.3589789,William,Oneal,true
Amanda Garcia,121.15911,Amanda,Garcia,true
Jorge Powell,221.4280843,Jorge,Powell,true
Michael Gomez,43.91299342,Michael,Gomez,false
Laura Johnson,127.6469237,Laura,Johnson,true
Jorge Potts,234.4837052,Jorge,Potts,true
Brian Stanley,230.6372479,Brian,Stanley,true
Christian Brown,178.0810354,Christian,Brown,true
Randy Sanchez,86.21746038,Randy,Sanchez,false
Daniel Hughes,104.4116543,Daniel,Hughes,true
Bethany Tate,29.99699612,Bethany,Tate,false
Christopher Rodriguez,189.5192356,Christopher,Rodriguez,true
Robert Gilbert,25.20291359,Robert,Gilbert,false
Amanda Moore,179.2834922,Amanda,Moore,true
Lauren Hall,176.7655504,Lauren,Hall,true
Melissa Huber,124.8777591,Melissa,Huber,true
Christina Patterson,110.4339193,Christina,Patterson,true
Jennifer Lutz,64.54963918,Jennifer,Lutz,false
Michelle Stevens,131.3952481,Michelle,Stevens,true
Ronald Hernandez,270.7863687,Ronald,Hernandez,true
Maria Mcintyre,149.017414,Maria,Mcintyre,true
Alicia King,231.7721009,Alicia,King,true
Melissa Meyer,140.881457,Melissa,Meyer,true
Cameron Mathis,147.065387,Cameron,Mathis,true
Stephanie Roberts,164.7075238,Stephanie,Roberts,true
Norman Johnson,9.433021442,Norman,Johnson,false
Samuel Duke,165.8695089,Samuel,Duke,true
Lisa Kent,151.2140326,Lisa,Kent,true
Geoffrey White,167.7361784,Geoffrey,White,true
Randy Bass,9.188433868,Randy,Bass,false
Gabriela Carlson,162.0938685,Gabriela,Carlson,true
Jeremy Lawrence,37.2413509,Jeremy,Lawrence,false
Calvin Daugherty,130.0551104,Calvin,Daugherty,true
Roger Greer,219.0427083,Roger,Greer,true
Samuel Mason,213.630559,Samuel,Mason,true
Margaret David,62.7958581,Margaret,David,false
Ashley Johnson,45.3852887,Ashley,Johnson,false
Cheryl Monroe,17.02021733,Cheryl,Monroe,false
Ronald Ferguson,202.9682616,Ronald,Ferguson,true
Carl Robinson,113.3157268,Carl,Robinson,true
Matthew Martinez,232.7520252,Matthew,Martinez,true
Daniel Walker,108.5419289,Daniel,Walker,true
Paul Frazier,103.9807042,Paul,Frazier,true
Benjamin Salinas,192.4265806,Benjamin,Salinas,true
Steven Hill,22.65354581,Steven,Hill,false
Brandon Nolan,13.5812339,Brandon,Nolan,false
Steve Garcia,114.5641057,Steve,Garcia,true
Robert Kim,40.20145996,Robert,Kim,false
Harold Ramos,174.6466694,Harold,Ramos,true
Andrew Klein,288.5279752,Andrew,Klein,true
Erica White,282.8351921,Erica,White,true
Johnathan Scott,225.7270292,Johnathan,Scott,true
Renee Vincent,114.130569,Renee,Vincent,true
Charles Jones,50.50838506,Charles,Jones,false
Andrew Foster,273.6255243,Andrew,Foster,true
Eric Thomas,162.0099329,Eric,Thomas,true
Daniel Potter,188.2687316,Daniel,Potter,true
Pamela Mann,273.7242623,Pamela,Mann,true
Ryan Mcclain,68.33349439,Ryan,Mcclain,false
Rachel Walker,282.3523019,Rachel,Walker,true
Roberta Lowe,290.2607521,Roberta,Lowe,true
Deborah Foster,28.93794259,Deborah,Foster,false
Craig Harvey,166.7541903,Craig,Harvey,true
Randy Copeland,1.40811988,Randy,Copeland,false
Michael Allison,148.1814214,Michael,Allison,true
Cristina Smith,215.9030047,Cristina,Smith,true
Tyler Tyler,163.2718522,Tyler,Tyler,true
